"Date","League","Home","Away","Team","Minute","Event","Event.number.for.team","Home.Corners","Away.Corners","Home.SOT","Away.SOT","Home.SOffT","Away.SOffT","Home.Attacks","Away.Attacks","Home.DAT","Away.DAT","Home.Possession","Away.Possession","AH.Line","AH.Home.Odds","AH.Away.Odds","Asian.Corners.Line","Asian.Corners.O.Odds","Asian.Corners.U.Odds","Goal.Line","Goal.O.Odds","Goal.U.Odds","Corner.Handicap","Home.Handicap.Corner.Odds","Away.Handicap.Corner.Odds","Game.URL","eventid"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Bayern Munich","45+1","Corner",2,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzBayern Munich45+1Corner2"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Bayern Munich","45+1","Yellow Card",1,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzBayern Munich45+1Yellow Card1"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Mainz","50","Corner",1,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzMainz50Corner1"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Mainz","57","Corner",2,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzMainz57Corner2"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Mainz","58","Corner",3,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzMainz58Corner3"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Bayern Munich","84","Corner",3,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzBayern Munich84Corner3"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Bayern Munich","84","Goal",3,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzBayern Munich84Goal3"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Bayern Munich","86","Yellow Card",2,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzBayern Munich86Yellow Card2"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Mainz","89","Yellow Card",2,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzMainz89Yellow Card2"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Mainz","90+2","Corner",4,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzMainz90+2Corner4"
"26.04.2025","Germany Bundesliga I","Bayern Munich","Mainz","Bayern Munich","90+4","Corner",4,4,4,6,3,7,5,119,65,52,29,59,41,"Full (-2.0)",2.01,1.89,"Full (10.0)",1.9,1.9,"Full (3.5, 4.0)",1.84,2.06,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688097","26.04.2025Bayern MunichMainzBayern Munich90+4Corner4"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","15","Corner",1,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund15Corner1"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","20","Goal",1,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund20Goal1"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","35","Corner",1,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim35Corner1"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","42","Yellow Card",1,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund42Yellow Card1"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","45","Corner",2,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund45Corner2"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","49","Corner",3,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund49Corner3"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","61","Goal",1,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim61Goal1"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","64","Yellow Card",1,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim64Yellow Card1"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","74","Goal",2,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund74Goal2"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","78","Corner",2,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim78Corner2"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","82","Corner",4,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund82Corner4"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","83","Corner",5,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund83Corner5"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","90+1","Goal",2,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim90+1Goal2"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","Borussia Dortmund","90+5","Goal",3,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundBorussia Dortmund90+5Goal3"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","90+7","Yellow Card",2,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim90+7Yellow Card2"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","90+8","Yellow Card",3,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim90+8Yellow Card3"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","90+12","Yellow Card",4,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim90+12Yellow Card4"
"26.04.2025","Germany Bundesliga I","TSG Hoffenheim","Borussia Dortmund","TSG Hoffenheim","90+13","Yellow Card",5,2,5,3,8,8,8,86,119,36,55,38,62,"Full (+0.5)",2.04,1.86,"Full (10.0)",1.875,1.925,"Full (3.0)",1.87,2.03,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688107","26.04.2025TSG HoffenheimBorussia DortmundTSG Hoffenheim90+13Yellow Card5"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","Wolfsburg","8","Yellow Card",1,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgWolfsburg8Yellow Card1"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","Wolfsburg","26","Red Card",1,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgWolfsburg26Red Card1"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","SC Freiburg","37","Corner",1,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgSC Freiburg37Corner1"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","Wolfsburg","40","Yellow Card",2,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgWolfsburg40Yellow Card2"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","SC Freiburg","42","Corner",2,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgSC Freiburg42Corner2"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","SC Freiburg","49","Goal",1,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgSC Freiburg49Goal1"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","Wolfsburg","60","Yellow Card",3,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgWolfsburg60Yellow Card3"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","Wolfsburg","64","Corner",1,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgWolfsburg64Corner1"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","Wolfsburg","69","Corner",2,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgWolfsburg69Corner2"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","SC Freiburg","83","Yellow Card",1,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgSC Freiburg83Yellow Card1"
"26.04.2025","Germany Bundesliga I","Wolfsburg","SC Freiburg","Wolfsburg","89","Corner",3,3,2,1,2,8,12,92,109,56,67,42,58,"Full (0.0, -0.5)",2.05,1.85,"Full (9.5)",1.975,1.825,"Full (3.0)",2,1.9,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688113","26.04.2025WolfsburgSC FreiburgWolfsburg89Corner3"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","7","Corner",1,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach7Corner1"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","8","Corner",2,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach8Corner2"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","14","Corner",1,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel14Corner1"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","15","Goal",1,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel15Goal1"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","19","Corner",2,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel19Corner2"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","20","Corner",3,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel20Corner3"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","23","Goal",2,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel23Goal2"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","27","Corner",4,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel27Corner4"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","32","Corner",5,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel32Corner5"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","37","Yellow Card",1,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach37Yellow Card1"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","39","Corner",3,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach39Corner3"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","47","Corner",6,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel47Corner6"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","52","Corner",4,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach52Corner4"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","53","Corner",5,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach53Corner5"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","60","Corner",6,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach60Corner6"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","60","Goal",1,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach60Goal1"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","68","Corner",7,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach68Corner7"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","69","Goal",2,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach69Goal2"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","76","Goal",3,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel76Goal3"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","83","Yellow Card",1,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel83Yellow Card1"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","85","Yellow Card",2,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel85Yellow Card2"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Borussia M'gladbach","86","Goal",3,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachBorussia M'gladbach86Goal3"
"26.04.2025","Germany Bundesliga I","Holstein Kiel","Borussia M'gladbach","Holstein Kiel","90+1","Corner",7,7,8,11,7,10,8,69,105,37,43,37,63,"Full (0.0)",1.9,2,"Full (10.0)",1.975,1.825,"Full (3.0, 3.5)",1.98,1.92,"N.A.","N.A.","N.A.","https://www.totalcorner.com/match/corner-stats/172688115","26.04.2025Holstein KielBorussia M'gladbachHolstein Kiel90+1Corner7"
